"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 11 09:10:08 GMT 2025","Tue Mar 11 09:10:31 GMT 2025","23425","Webkit","pimPage.spec.ts","Tests for the employee management functionality in the OrangeHRM system","","","TC_001: Adding a New Employee (autogenerated EmployeeID) from Administrator account",""
"passed","Tue Mar 11 09:10:02 GMT 2025","Tue Mar 11 09:10:21 GMT 2025","18539","firefox","pimPage.spec.ts","Tests for the employee management functionality in the OrangeHRM system","","","TC_004: Verify that an administrator can successfully edit an employee's details",""
"passed","Tue Mar 11 09:09:37 GMT 2025","Tue Mar 11 09:09:49 GMT 2025","12306","chromium","pimPage.spec.ts","Tests for the employee management functionality in the OrangeHRM system","","","TC_003: Verify that a new User can be logged in after registering as a new Employee",""
"passed","Tue Mar 11 09:09:50 GMT 2025","Tue Mar 11 09:10:02 GMT 2025","11555","firefox","pimPage.spec.ts","Tests for the employee management functionality in the OrangeHRM system","","","TC_002: Adding a New Employee (changing EmployeeID) from Administrator account",""
"passed","Tue Mar 11 09:10:22 GMT 2025","Tue Mar 11 09:10:34 GMT 2025","11638","Webkit","pimPage.spec.ts","Tests for the employee management functionality in the OrangeHRM system","","","TC_002: Adding a New Employee (changing EmployeeID) from Administrator account",""
"passed","Tue Mar 11 09:10:34 GMT 2025","Tue Mar 11 09:10:51 GMT 2025","17111","Webkit","pimPage.spec.ts","Tests for the employee management functionality in the OrangeHRM system","","","TC_004: Verify that an administrator can successfully edit an employee's details",""
"passed","Tue Mar 11 09:08:52 GMT 2025","Tue Mar 11 09:09:04 GMT 2025","12581","chromium","pimPage.spec.ts","Tests for the employee management functionality in the OrangeHRM system","","","TC_002: Adding a New Employee (changing EmployeeID) from Administrator account",""
"passed","Tue Mar 11 09:08:52 GMT 2025","Tue Mar 11 09:09:03 GMT 2025","11507","chromium","pimPage.spec.ts","Tests for the employee management functionality in the OrangeHRM system","","","TC_001: Adding a New Employee (autogenerated EmployeeID) from Administrator account",""
"passed","Tue Mar 11 09:10:33 GMT 2025","Tue Mar 11 09:10:45 GMT 2025","11904","Webkit","pimPage.spec.ts","Tests for the employee management functionality in the OrangeHRM system","","","TC_003: Verify that a new User can be logged in after registering as a new Employee",""
"passed","Tue Mar 11 09:09:38 GMT 2025","Tue Mar 11 09:09:52 GMT 2025","14301","firefox","pimPage.spec.ts","Tests for the employee management functionality in the OrangeHRM system","","","TC_001: Adding a New Employee (autogenerated EmployeeID) from Administrator account",""
"passed","Tue Mar 11 09:09:54 GMT 2025","Tue Mar 11 09:10:06 GMT 2025","12904","firefox","pimPage.spec.ts","Tests for the employee management functionality in the OrangeHRM system","","","TC_003: Verify that a new User can be logged in after registering as a new Employee",""
"passed","Tue Mar 11 09:09:19 GMT 2025","Tue Mar 11 09:09:37 GMT 2025","18191","chromium","pimPage.spec.ts","Tests for the employee management functionality in the OrangeHRM system","","","TC_004: Verify that an administrator can successfully edit an employee's details",""
